"source_key","osm_type","osm_id","scope","categories","source_version","derived_world_status","derived_object_key","part_keys","chunk_ids","representation_kind","dimension_rule","height_m","composite_key","note","vertex_count","triangle_count","collision_triangle_count","validation"
"w291196371","way","291196371","playable","building","3","represented","building:w291196371","building:w291196371:roof;building:w291196371:wall","x_0__z_-3","direct","osm_height","11","","","118","68","68","pass"
"w291196372","way","291196372","playable","building","3","represented","building:w291196372","building:w291196372:roof;building:w291196372:wall","x_0__z_-4","direct","osm_height","5","","","194","112","112","pass"
"w291196373","way","291196373","playable","building","3","represented","building:w291196373","building:w291196373:roof;building:w291196373:wall","x_0__z_-4","direct","osm_height","3","","","36","18","18","pass"
"w291196374","way","291196374","playable","building","3","represented","building:w291196374","building:w291196374:roof;building:w291196374:wall","x_0__z_-3","direct","osm_height","5","","","44","22","22","pass"
"w291196375","way","291196375","playable","building","3","represented","building:w291196375","building:w291196375:roof;building:w291196375:wall","x_0__z_-4","direct","osm_height","4","","","52","26","26","pass"
"w291196377","way","291196377","playable","building","4","represented","building:w291196377","building:w291196377:roof;building:w291196377:wall","x_0__z_-3","direct","osm_height","4","","","44","22","22","pass"
"w291196379","way","291196379","playable","building","3","represented","building:w291196379","building:w291196379:roof;building:w291196379:wall","x_0__z_-4","direct","osm_height","2","","","44","22","22","pass"
"w291196381","way","291196381","playable","building","3","represented","building:w291196381","building:w291196381:roof;building:w291196381:wall","x_0__z_-3","direct","osm_height","2","","","28","14","14","pass"
"w291196382","way","291196382","playable","building","3","represented","building:w291196382","building:w291196382:roof;building:w291196382:wall","x_0__z_-4","direct","osm_height","1","","","28","14","14","pass"
"w291196386","way","291196386","playable","building","1","represented","building:w291196386","building:w291196386:roof;building:w291196386:wall","x_0__z_-4","direct","default_6m","6","","","72","38","38","pass"
"w545387426","way","545387426","playable","building","1","represented","building:w545387426","building:w545387426:roof;building:w545387426:wall","x_1__z_2","direct","default_6m","6","","","62","32","32","pass"
"w1001544698","way","1001544698","playable","building","1","represented","building:w1001544698","building:w1001544698:roof;building:w1001544698:wall","x_-2__z_0","direct","default_6m","6","","","64","34","34","pass"
"w1043836450","way","1043836450","playable","building","1","represented","building:w1043836450","building:w1043836450:roof;building:w1043836450:wall","x_0__z_-1","direct","default_6m","6","","","98","52","52","pass"
"w1098437841","way","1098437841","playable","building","1","represented","building:w1098437841","building:w1098437841:roof;building:w1098437841:wall","x_-2__z_0","direct","default_6m","6","","","20","10","10","pass"
"w1212173437","way","1212173437","playable","building","4","represented","building:w1212173437","building:w1212173437:roof;building:w1212173437:wall","x_-1__z_0","direct","osm_levels","21","","","108","54","54","pass"
"w1222514685","way","1222514685","playable","building","1","represented","building:w1222514685","building:w1222514685:roof;building:w1222514685:wall","x_1__z_2","direct","default_6m","6","","","52","26","26","pass"
"w1222514686","way","1222514686","playable","building","1","represented","building:w1222514686","building:w1222514686:roof;building:w1222514686:wall","x_2__z_1","direct","default_6m","6","","","28","14","14","pass"
"w1222514695","way","1222514695","playable","building","2","represented","building:w1222514695","building:w1222514695:roof;building:w1222514695:wall","x_-1__z_3","direct","default_6m","6","","","25","13","13","pass"
"w1222720021","way","1222720021","playable","building","1","represented","building:w1222720021","building:w1222720021:roof;building:w1222720021:wall","x_0__z_2","direct","default_6m","6","","","48","26","26","pass"
"w1249412093","way","1249412093","playable","building","3","represented","building:w1249412093","building:w1249412093:roof;building:w1249412093:wall","x_-1__z_1","direct","default_6m","6","","","84","42","42","pass"
"w1249412094","way","1249412094","playable","building","6","composite_member","building-composite:w1249412094","building-composite:w1249412094:w1282547786:roof;building-composite:w1249412094:w1282547786:wall;building-composite:w1249412094:w1282547787:roof;building-composite:w1249412094:w1282547787:wall","x_-1__z_2","composite","osm_height","67","building-composite:w1249412094","Isle House parent residual and parts share an explicit non-overlapping composite","117","61","61","pass"
"w1272162518","way","1272162518","playable","building","3","represented","building:w1272162518","building:w1272162518:roof;building:w1272162518:wall","x_-1__z_1","direct","osm_levels","15","","","108","54","54","pass"
"w1308007112","way","1308007112","playable","building","1","represented","building:w1308007112","building:w1308007112:roof;building:w1308007112:wall","x_-2__z_0","direct","default_6m","6","","","28","14","14","pass"
"w1308007113","way","1308007113","playable","building","1","represented","building:w1308007113","building:w1308007113:roof;building:w1308007113:wall","x_-2__z_0","direct","default_6m","6","","","20","10","10","pass"
"w1308007114","way","1308007114","playable","building","1","represented","building:w1308007114","building:w1308007114:roof;building:w1308007114:wall","x_-2__z_0","direct","default_6m","6","","","66","36","36","pass"
"w1473253276","way","1473253276","playable","building","1","represented","building:w1473253276","building:w1473253276:roof;building:w1473253276:wall","x_-1__z_0","direct","default_6m","6","","","28","14","14","pass"
"w1282547786","way","1282547786","playable","building_part","1","composite_member","building-composite:w1249412094","building-composite:w1249412094:w1282547786:roof;building-composite:w1249412094:w1282547786:wall;building-composite:w1249412094:w1282547787:roof;building-composite:w1249412094:w1282547787:wall","x_-1__z_2","composite","osm_height","67","building-composite:w1249412094","Isle House parent residual and parts share an explicit non-overlapping composite","117","61","61","pass"
"w1282547787","way","1282547787","playable","building_part","1","composite_member","building-composite:w1249412094","building-composite:w1249412094:w1282547786:roof;building-composite:w1249412094:w1282547786:wall;building-composite:w1249412094:w1282547787:roof;building-composite:w1249412094:w1282547787:wall","x_-1__z_2","composite","osm_levels","15","building-composite:w1249412094","Isle House parent residual and parts share an explicit non-overlapping composite","117","61","61","pass"
