"source_key","osm_type","osm_id","source_version","source_timestamp","scope","categories","source_geometry_types","selected_geometry_family","name","primary_tag","height","building_levels","derived_world_status","derived_object_key","notes","tags_json"
"w1249412112","way","1249412112","2","2025-09-08T21:18:15Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""crossing"":""traffic_signals"",""crossing:markings"":""zebra"",""crossing:signals"":""yes"",""footway"":""crossing"",""highway"":""footway"",""surface"":""asphalt""}"
"w1249412113","way","1249412113","3","2025-03-23T16:25:59Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""footway"":""sidewalk"",""highway"":""footway"",""surface"":""concrete""}"
"w1249412114","way","1249412114","1","2024-02-12T08:36:58Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""footway"":""sidewalk"",""highway"":""footway"",""surface"":""concrete""}"
"w1249412115","way","1249412115","1","2024-02-12T08:36:58Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""footway"":""sidewalk"",""highway"":""footway"",""surface"":""concrete""}"
"w1249412116","way","1249412116","1","2024-02-12T08:36:58Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""footway"":""sidewalk"",""highway"":""footway"",""surface"":""concrete""}"
"w1249412117","way","1249412117","1","2024-02-12T08:36:58Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""footway"":""sidewalk"",""highway"":""footway"",""surface"":""concrete""}"
"w1249412118","way","1249412118","2","2025-09-08T21:18:15Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""crossing"":""traffic_signals"",""crossing:markings"":""zebra"",""crossing:signals"":""yes"",""footway"":""crossing"",""highway"":""footway"",""surface"":""asphalt""}"
"w1249412119","way","1249412119","2","2025-09-08T21:18:15Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""crossing"":""traffic_signals"",""crossing:markings"":""zebra"",""crossing:signals"":""yes"",""footway"":""crossing"",""highway"":""footway"",""surface"":""asphalt""}"
"w1249412120","way","1249412120","2","2025-09-08T21:18:15Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""crossing"":""traffic_signals"",""crossing:markings"":""zebra"",""crossing:signals"":""yes"",""footway"":""crossing"",""highway"":""footway"",""surface"":""asphalt""}"
"w1249412121","way","1249412121","2","2025-09-08T21:18:15Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""footway"":""sidewalk"",""highway"":""footway"",""surface"":""concrete""}"
"w1249412122","way","1249412122","2","2025-09-08T21:18:15Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""footway"":""sidewalk"",""highway"":""footway"",""surface"":""concrete""}"
"w1249412123","way","1249412123","2","2025-09-08T21:18:15Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""footway"":""sidewalk"",""highway"":""footway"",""surface"":""concrete""}"
"w1249412124","way","1249412124","2","2025-09-08T21:18:15Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""footway"":""sidewalk"",""highway"":""footway"",""surface"":""asphalt""}"
"w1249412125","way","1249412125","2","2025-09-08T21:18:15Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""crossing"":""traffic_signals"",""crossing:markings"":""zebra"",""crossing:signals"":""yes"",""footway"":""crossing"",""highway"":""footway"",""surface"":""asphalt""}"
"w1249412126","way","1249412126","2","2025-09-08T21:18:15Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""crossing"":""traffic_signals"",""crossing:markings"":""zebra"",""crossing:signals"":""yes"",""footway"":""crossing"",""highway"":""footway"",""surface"":""asphalt""}"
"w1249797943","way","1249797943","1","2024-02-13T05:43:58Z","playable","roads_paths","LineString","line","Treasure Island Road","highway=tertiary","","","not_started","","","{""cycleway:right"":""separate"",""highway"":""tertiary"",""lanes"":""1"",""maxspeed"":""25 mph"",""name"":""Treasure Island Road"",""oneway"":""yes"",""surface"":""asphalt"",""tiger:cfcc"":""A41"",""tiger:county"":""San Francisco, CA"",""tiger:name_base"":""Treasure Island"",""tiger:name_type"":""Rd""}"
"w1249797944","way","1249797944","2","2025-03-23T16:25:59Z","playable","roads_paths","LineString","line","Treasure Island Road","highway=tertiary","","","not_started","","","{""bus:lanes:backward"":""|designated"",""cycleway:left"":""no"",""cycleway:right"":""lane"",""highway"":""tertiary"",""lanes"":""3"",""lanes:backward"":""2"",""lanes:forward"":""1"",""name"":""Treasure Island Road"",""placement:forward"":""left_of:1"",""tiger:cfcc"":""A41"",""tiger:county"":""San Francisco, CA"",""tiger:name_base"":""Avenue of the Palms""}"
"w1249797945","way","1249797945","2","2025-03-23T16:25:59Z","playable","roads_paths","LineString","line","Treasure Island Road","highway=tertiary","","","not_started","","","{""cycleway:left"":""no"",""cycleway:right"":""lane"",""highway"":""tertiary"",""lanes"":""2"",""name"":""Treasure Island Road"",""tiger:cfcc"":""A41"",""tiger:county"":""San Francisco, CA"",""tiger:name_base"":""Avenue of the Palms""}"
"w1249797946","way","1249797946","2","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","Trade Winds Avenue","highway=tertiary","","","not_started","","","{""cycleway:left"":""separate"",""cycleway:right"":""lane"",""highway"":""tertiary"",""lanes"":""3"",""lanes:backward"":""1"",""lanes:forward"":""2"",""maxspeed"":""25 mph"",""name"":""Trade Winds Avenue"",""tiger:cfcc"":""A41"",""tiger:county"":""San Francisco, CA"",""tiger:name_base"":""California"",""tiger:name_type"":""Ave"",""turn:lanes:forward"":""left|""}"
"w1252737727","way","1252737727","3","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","Avenue H","highway=tertiary","","","not_started","","","{""access"":""no"",""highway"":""tertiary"",""name"":""Avenue H"",""tiger:cfcc"":""A41"",""tiger:county"":""San Francisco, CA"",""tiger:name_base"":""Avenue H""}"
"w1252737728","way","1252737728","1","2024-02-20T05:25:18Z","playable","roads_paths","LineString","line","Avenue I","highway=service","","","not_started","","","{""highway"":""service"",""name"":""Avenue I"",""service"":""driveway""}"
"w1252737729","way","1252737729","2","2024-02-20T05:32:37Z","playable","roads_paths","LineString","line","California Avenue","highway=residential","","","not_started","","","{""highway"":""residential"",""name"":""California Avenue"",""surface"":""asphalt"",""tiger:cfcc"":""A41"",""tiger:county"":""San Francisco, CA"",""tiger:name_base"":""California"",""tiger:name_type"":""Ave""}"
"w1252737730","way","1252737730","1","2024-02-20T05:25:18Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""footway"":""sidewalk"",""highway"":""footway""}"
"w1252737731","way","1252737731","2","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service"",""surface"":""asphalt""}"
"w1252737735","way","1252737735","3","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","5th Street","highway=residential","","","not_started","","","{""access"":""private"",""highway"":""residential"",""name"":""5th Street"",""tiger:cfcc"":""A41"",""tiger:county"":""San Francisco, CA"",""tiger:name_base"":""5th"",""tiger:name_type"":""St""}"
"w1252737736","way","1252737736","1","2024-02-20T05:25:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""service"":""parking_aisle""}"
"w1252737737","way","1252737737","1","2024-02-20T05:25:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""service"":""parking_aisle""}"
"w1252737753","way","1252737753","2","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""access"":""private"",""highway"":""service""}"
"w1252738864","way","1252738864","1","2024-02-20T05:32:37Z","playable","roads_paths","LineString","line","4th Street","highway=residential","","","not_started","","","{""access"":""private"",""highway"":""residential"",""maxspeed"":""10 mph"",""name"":""4th Street"",""oneway"":""yes"",""tiger:cfcc"":""A41"",""tiger:county"":""San Francisco, CA"",""tiger:name_base"":""4th"",""tiger:name_type"":""St""}"
"w1252738865","way","1252738865","3","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","4th Street","highway=residential","","","not_started","","","{""access"":""private"",""highway"":""residential"",""maxspeed"":""10 mph"",""name"":""4th Street"",""oneway"":""yes"",""surface"":""asphalt"",""tiger:cfcc"":""A41"",""tiger:county"":""San Francisco, CA"",""tiger:name_base"":""4th"",""tiger:name_type"":""St""}"
"w1252738866","way","1252738866","3","2026-02-01T00:54:18Z","playable","roads_paths","LineString","line","5th Street","highway=residential","","","not_started","","","{""highway"":""residential"",""name"":""5th Street"",""tiger:cfcc"":""A41"",""tiger:county"":""San Francisco, CA"",""tiger:name_base"":""5th"",""tiger:name_type"":""St""}"
"w1307987453","way","1307987453","1","2024-08-15T16:08:02Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""crossing"":""marked"",""crossing:island"":""no"",""crossing:markings"":""lines"",""footway"":""crossing"",""highway"":""footway""}"
"w1369812234","way","1369812234","2","2025-03-23T16:25:59Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""bicycle"":""yes"",""highway"":""footway"",""surface"":""asphalt""}"
"w1370667321","way","1370667321","1","2025-03-23T16:25:59Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""crossing"":""traffic_signals"",""crossing:markings"":""zebra"",""footway"":""crossing"",""highway"":""footway"",""surface"":""asphalt""}"
"w1370667322","way","1370667322","1","2025-03-23T16:25:59Z","playable","roads_paths","LineString","line","","highway=service","","","not_started","","","{""highway"":""service"",""service"":""driveway"",""surface"":""concrete""}"
"w1370667325","way","1370667325","3","2026-06-18T14:15:13Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""highway"":""footway"",""surface"":""concrete""}"
"w1370667326","way","1370667326","2","2025-04-06T04:37:54Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""footway"":""sidewalk"",""highway"":""footway"",""surface"":""concrete""}"
"w1370667327","way","1370667327","2","2025-04-06T04:37:54Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""crossing"":""unmarked"",""crossing:markings"":""no"",""footway"":""crossing"",""highway"":""footway"",""surface"":""concrete""}"
"w1370667328","way","1370667328","1","2025-03-23T16:25:59Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""footway"":""sidewalk"",""highway"":""footway"",""surface"":""concrete""}"
"w1370667329","way","1370667329","1","2025-03-23T16:25:59Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""highway"":""footway"",""surface"":""concrete""}"
"w1370667330","way","1370667330","1","2025-03-23T16:25:59Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""highway"":""footway"",""surface"":""concrete""}"
"w1370667331","way","1370667331","1","2025-03-23T16:25:59Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""highway"":""footway"",""surface"":""concrete""}"
"w1370667332","way","1370667332","1","2025-03-23T16:25:59Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""highway"":""footway"",""surface"":""concrete""}"
"w1370667333","way","1370667333","1","2025-03-23T16:25:59Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""crossing"":""uncontrolled"",""crossing:island"":""no"",""crossing:markings"":""zebra"",""footway"":""crossing"",""highway"":""footway"",""surface"":""asphalt""}"
"w1370667334","way","1370667334","1","2025-03-23T16:25:59Z","playable","roads_paths","LineString","line","","highway=footway","","","not_started","","","{""crossing"":""uncontrolled"",""crossing:island"":""no"",""crossing:markings"":""zebra"",""footway"":""crossing"",""highway"":""footway"",""surface"":""asphalt""}"
